postalcode,lat,lon
517325,13.5503,78.5029
301410,26.7484,76.2241
389130,26.1162,74.5714
477449,25.8835,79.5994
273161,27.1041,79.9452
670604,11.7874,75.7795
285204,26.1167,79.7333
533126,16.9167,81.8333
416115,16.6912,74.4605
140114,31.0971,76.6141
174031,30.5941,74.5498
415607,22.2333,84.4667
172114,32.1586,78.1313
465110,23.2824,76.32
621714,11.3849,78.4863
249152,28.3359,77.9537
301035,23.5664,74.0315
517619,12.5365,79.191
754292,22.4452,81.1715
333024,28.1365,75.4997
632510,11.7463,79.7644
735225,26.8803,88.9013
206130,26.9344,79.1593
431137,19.233,75.8781
700037,22.6,88.3833
500096,17.5179,78.3828
415112,18.3146,74.8821
501301,17.2665,78.9651
682556,10.5669,72.642
635122,12.2156,78.95
560005,13.2029,76.9627
441209,22.3185,79.532
767019,20.6149,83.4999
272129,27.1942,79.619
603307,12.5707,79.491
515110,14.4297,77.8954
560095,13.0068,77.5971
695318,8.7,76.7333
576218,14.3106,74.7662
628752,9.3925,78.0359
721652,22.1454,87.9751
813207,24.0207,82.0744
121013,26.4983,78.6598
301707,26.8962,78.0418
670649,11.7926,75.9563
364505,21.502,71.9202
576230,21.9517,72.56
585265,17.432,77.3646
415211,18.5228,73.8535
470117,24.068,78.3281
382440,23.7871,74.9853
392310,23.0864,74.9534
601102,10.4403,78.1
221002,26.3148,81.4706
682507,10.5669,72.642
361330,22.4529,69.0958
413115,19.4589,75.5532
364001,21.7745,72.1525
202132,29.2073,77.2243
795003,24.9335,93.9337
142002,27.4412,77.5549
244221,28.3238,79.0734
813208,24.6084,85.4056
226022,26.2519,82.1123
303905,26.7779,75.716
523330,15.4471,78.8234
425415,20.9742,74.5665
587122,14.6019,76.4788
641109,10.9908,76.8418
713168,25.1624,83.8253
403114,15.5103,73.7809
341302,27.091,74.4285
396125,21.6174,74.2084
799150,23.2139,86.7683
788014,25.5383,83.2212
626140,10.5906,78.9654
365421,21.6799,71.2586
829135,23.657,85.3508
635103,11.9895,78.0758
148109,28.8839,76.6807
637205,13.7252,78.6896
461331,21.4426,75.6024
422211,18.0289,74.6971
321401,24.2308,82.3006
629204,9.9667,76.25
503202,20.3573,77.6881
303507,25.7174,76.8901
506168,17.7219,78.2345
523112,15.4571,79.3275
785636,26.8357,94.4744
700066,24.7621,79.0433
480887,22.0917,69.1011
501512,17.2863,78.7099
609609,10.9075,79.7363
629173,11.5941,78.6014
497001,25.5047,80.9632
206243,26.6007,80.1538
621653,18.6609,84.3631
843302,26.2569,84.6013
456664,26.6521,76.2404
734315,27.2681,88.5591
632312,11.9232,79.1201
788006,19.4707,82.8466
625517,9.5367,77.7594
273406,27.5323,79.6454
503207,17.9307,77.2654
508266,17.0448,78.6655
560079,12.9229,77.5798
673507,13.3222,76.8615
272191,27.2977,75.9495
679105,10.7709,76.3784
572106,14.4729,76.9256
576101,13.3347,74.7462
700159,22.4941,88.4381
263157,24.9991,78.1725
761030,22.3912,85.0458
605105,11.1681,78.4523
243301,26.2757,79.1547
415407,17.9608,73.9835
173223,29.6488,77.4963
628902,9.144,77.9907
781328,26.3706,86.0959
643231,11.3639,76.7853
402112,19.0727,75.4989
797115,25.8342,90.1717
201011,27.4976,77.748
534301,16.8102,80.8383
403720,15.305,73.971
804454,25.2999,85.0211
852132,26.8449,79.1012
506244,17.4317,78.9164
516257,17.2373,78.3992
247668,29.3318,77.9612
284204,25.4463,78.9226
571253,11.9714,76.048
686104,9.442,76.536
623409,9.779,79.0571
422007,20.3149,73.8822
581362,15.2263,74.9792
481885,22.5941,81.2298
833203,28.3847,77.2375
332024,26.7936,75.3615
623527,9.8586,79.135
670563,11.95,75.35
303706,26.9634,75.6225
742405,22.9706,88.0291
636105,10.8653,78.2848
388340,25.3957,75.5651
208022,26.5162,77.6021
502324,20.1754,78.3502
393020,24.4871,74.5633
690547,9.3504,77.0332
506344,17.4566,79.4589
140402,26.8116,78.7375
496440,21.7294,83.3867
172032,22.0557,73.832
713433,18.8781,72.9392
825108,23.3759,84.385
389382,23.1136,72.8096
805110,26.7605,80.5758
416223,19.7312,74.3418
842001,24.553,86.9369
226103,28.5856,78.3679
797103,25.8843,94.2934
172107,27.6517,80.4142
193223,34.5074,74.3992
192306,30.4089,78.0473
689572,9.35,76.5333
814155,24.8128,78.5267
175026,28.3026,75.7088
722207,22.0635,85.2643
516502,16.6926,77.3841
383330,23.0864,73.2498
144510,30.6554,76.7348
851134,23.6803,87.6131
516002,16.1515,78.8809
689532,14.1361,80.5024
144013,32.9202,74.9922
413707,20.083,75.4526
415011,19.1494,75.4916
560029,13.7952,76.8024
770019,22.303,83.8107
515321,14.0699,76.905
413315,12.7869,76.243
304024,25.234,76.3869
495550,22.0647,82.3898
508243,16.897,78.8683
192212,31.5113,76.6266
144523,29.101,77.6534
334001,27.9882,73.5014
151503,29.8348,75.5237
123023,25.8086,77.5336
142011,30.7762,75.2481
313328,26.6046,74.8938
485111,26.784,77.6438
362140,20.1549,73.1547
325206,25.0952,74.8839
455459,22.5362,76.6838
151207,29.2577,75.834
226004,26.8346,80.9249
241301,25.3905,76.878
573214,14.4194,77.1954
754018,29.0091,77.5718
841422,26.5087,82.5321
400606,19.202,72.9725
631201,12.5958,78.5153
793106,25.8863,92.0057
173022,29.1053,76.2041
799204,23.7676,89.8996
247774,29.3959,77.2056
251203,27.9535,76.8482
283121,24.1933,78.1728
522510,16.0892,80.3006
721212,23.0654,85.9398
182128,32.6968,75.2715
176303,31.3588,76.4995
423403,19.9617,74.5786
506102,17.7381,81.0563
517643,10.4667,76.2333
360024,20.5087,72.9457
413702,20.1716,74.6261
621652,18.6609,84.3631
457118,26.2258,76.8477
577551,14.0725,76.4214
734105,27.0656,88.2782
423703,19.2035,75.8723
671121,12.4984,74.9896
821309,26.3113,78.3705
457775,24.562,76.8785
689550,13.5345,78.0394
415730,18.2427,72.9877
629155,8.367,77.2433
413253,18.5494,76.5478
191111,33.9275,74.689
403201,15.4994,73.9331
761019,19.9369,84.2743
393050,24.4571,75.1807
416104,16.321,75.1176
786008,25.8602,92.8135
411025,18.4009,75.3524
573129,12.6923,76.0836
325009,25.8248,76.5806
600092,13.0463,80.1913
500048,15.1252,78.315
480447,22.2049,78.7113
382260,23.5115,72.3772
577411,13.5179,75.033
144404,29.6871,77.1219
304507,25.9839,75.8646
481332,21.5905,81.0496
382024,22.7718,72.3479
632317,12.745,79.6516
572216,13.3122,76.941
841421,25.6381,79.0996
517429,13.8905,78.7308
481222,22.4835,79.6005
496245,23.4272,84.1118
212665,26.9432,80.1547
721659,21.9344,87.3786
573213,12.9815,76.7334
244923,26.6197,78.6619
786160,26.5712,93.0511
679122,10.7709,76.3784
388205,23.9699,76.6707
180010,32.65,74.9
325214,25.6256,78.8911
635710,13.0468,78.1261
396375,25.0449,74.989
695501,8.388,77.0353
781135,25.9438,91.1565
628217,11.3418,78.893
625018,11.2175,78.6693
786102,27.3328,95.1908
231223,26.4643,79.0871
140602,29.631,77.3606
306001,28.8684,76.0223
390007,22.3152,73.1818
670694,11.7594,75.5784
572133,14.6656,76.772
606604,12.2266,79.0746
781376,26.2939,87.7398
627113,8.3342,77.6257
508244,17.055,78.9903
488222,26.4118,79.5295
121105,25.8614,76.7197
303105,28.4857,75.3499
563121,14.707,79.3094
233226,26.7115,79.9855
243726,23.6946,81.6649
274204,22.4398,82.547
502301,17.9073,78.7533
797002,25.6542,94.0218
788116,22.9196,89.5081
441912,19.8287,77.8436
384245,23.3886,73.063
190020,34.1292,74.8111
631561,12.8766,79.7499
844503,22.4729,70.0667
521401,17.5019,80.4059
797001,25.6747,94.111
476219,25.613,78.6492
110005,28.6516,77.1886
144031,31.1228,75.6996
516501,14.2123,78.85
516350,15.3282,79.6652
385545,26.4046,73.57
609102,8.6051,77.9375
626126,10.8833,78.339
841238,26.2193,82.0654
401601,19.9678,72.7126
574229,12.8458,75.3676
504311,22.132,78.7508
431104,22.7484,77.3055
603402,12.9799,79.9811
643004,11.4134,76.6952
203399,27.0619,78.4013
246419,28.3994,76.3072
305002,26.6774,73.725
843128,26.801,83.5242
413531,22.5554,77.2782
176314,30.2096,77.7189
734216,26.9571,88.1668
244501,29.0595,78.6287
321028,24.0441,79.1225
363115,22.5644,72.0379
691540,8.8603,76.8019
689521,13.5345,78.0394
502321,20.1754,78.3502
581338,15.541,74.607
814147,23.979,82.6849
577219,12.8645,75.9717
670303,12.0633,76.1834
788737,24.5998,92.4019
678531,11.9898,77.2527
312616,23.8864,76.6453
851115,25.8993,78.8437
711310,22.5204,88.2697
695012,8.5029,76.9386
577513,16.6865,75.394
783131,25.5335,89.8637
390012,28.7556,75.6373
673641,11.246,75.9552
464993,24.1165,78.1241
601205,19.9098,81.1521
171224,31.3079,77.7021
691510,8.8603,76.8019
852124,25.5866,76.3323
759026,23.4518,85.3086
522439,16.3677,80.0061
852127,26.4299,83.1226
682008,9.9399,76.2602
389230,21.9493,74.4905
465667,26.9085,77.4367
227813,25.5485,79.6075
506252,17.096,78.5001
500024,17.3995,78.0179
321403,25.6754,79.4037
632501,12.9821,78.7921
394633,21.2852,73.8212
144528,27.7699,79.347
212645,25.8726,80.916
229127,24.4711,79.8953
508210,18.2945,80.5029
576225,15.2147,76.7743
752121,19.9967,85.9541
600106,13.0734,80.2069
680686,11.0584,77.493
206122,26.8656,79.1477
457555,24.3572,75.7011
326502,24.2439,76.4018
712304,22.7129,88.2523
585302,17.1825,76.4777
362310,22.3665,71.0239
741508,23.1959,88.074
522113,15.9928,80.3796
160017,31.8336,76.5054
385320,26.8383,78.7709
303908,25.7317,75.6512
331518,23.9828,78.4851
576114,16.006,77.952
400104,19.0499,73.259
152024,30.5766,74.3188
621104,9.6343,77.8084
523167,15.9696,80.5535
627002,8.7236,77.7359
411030,18.6532,74.2213
577542,20.6821,76.2967
454665,22.885,75.1862
470124,22.7382,78.051
516356,15.042,78.9708
202125,28.6218,76.5201
303326,27.0074,76.6076
676551,10.9412,75.9781
630212,12.4924,78.568
761124,19.9372,84.0297
576226,15.2147,76.7743
245101,28.8672,77.1103
382350,22.737,72.5396
764021,18.7632,83.2785
843123,22.889,88.1349
766002,21.5067,80.4164
332303,27.6877,75.6782
363040,22.1807,72.0544
415108,17.7663,74.9918
636116,12.1599,79.4819
581353,15.0128,75.3732
614602,11.4252,78.9205
472337,25.1804,78.648
734005,26.71,88.4285
614210,11.1494,78.4125
146108,30.0293,76.6886
803221,25.4613,81.1912
493114,23.2151,83.7522
362276,20.8125,70.5479
673509,12.4214,77.137
416304,23.1152,84.0061
440007,21.1463,79.0849
480337,24.0212,79.2767
506316,17.2192,80.5118
504219,18.2745,78.7998
531081,17.0339,81.5601
673529,11.7463,79.7644
641111,11.3497,77.4727
416410,16.852,74.7457
613105,12.2122,79.5571
621729,11.1721,79.2231
768016,21.5167,83.8667
460220,22.1731,77.0186
390013,28.7556,75.6373
524309,14.4789,79.8218
743286,22.0873,88.0904
796081,24.2239,92.6787
431132,19.009,76.4089
160004,30.6569,76.8053
691021,11.45,75.6833
784521,25.8688,88.2322
686536,13.5432,76.486
700100,21.4833,87.1581
612804,10.2486,78.8097
590006,20.4479,73.5388
140604,30.3665,76.933
627413,8.748,77.4712
799141,26.1906,87.8463
816116,27.5782,77.6981
282008,27.7563,77.8815
535526,18.5237,83.3036
171011,27.9338,76.3729
422401,19.4739,74.6206
416609,19.0828,74.6399
144224,27.9165,79.2972
500050,18.6799,80.001
335062,29.7577,77.6003
283145,24.9387,78.8308
141106,29.9701,75.6927
382721,25.2107,75.4581
520001,16.5193,80.6305
370150,23.2212,70.5668
495447,23.9069,80.5819
638458,11.3583,77.321
171001,32.4999,74.9071
535281,16.4317,80.9963
413502,20.8869,76.0288
852137,24.819,83.4015
231220,25.0376,80.6566
533429,16.9452,82.2385
689547,9.4,76.6667
151103,30.2611,75.2388
362011,23.5623,72.7485
572126,13.9712,77.1263
713128,23.9981,86.6623
854104,24.2409,80.0397
841419,27.0337,79.4612
721607,22.5715,86.2609
680661,10.2222,76.1992
603106,12.612,79.6871
574198,8.9138,77.3798
796730,22.8777,92.5873
245301,29.9983,77.0536
713209,23.7959,87.1141
590017,12.1264,78.3631
331501,26.3923,74.226
766027,19.7099,83.365
322034,21.966,74.9247
415107,17.5113,74.146
673522,11.5333,75.6667
624706,10.2824,77.9333
630561,9.847,78.4836
585443,24.9785,79.4618
533104,17.5694,82.2309
625515,9.84,77.3811
415801,16.9818,73.697
571216,15.799,76.9527
844120,25.9722,82.7212
143408,29.3966,77.6569
495660,22.5591,78.8761
591237,17.7375,77.5389
804453,24.7932,80.8701
171018,28.499,77.6798
700040,23.4368,86.776
713206,23.7959,87.1141
496551,22.6504,83.8179
713344,24.7901,83.92
843107,26.9877,78.9006
415309,18.9346,76.9046
691007,11.45,75.6833
636003,11.4856,78.2949
391125,23.2728,77.0547
781375,26.2939,87.7398
534327,16.4697,81.5001
416620,18.1506,73.9779
534237,16.5031,81.325
470880,25.3236,78.4729
506166,18.5848,79.9544
712409,23.4977,85.0597
388225,26.2104,76.3001
757001,21.9346,86.7285
782401,28.0629,78.2793
493195,22.4011,82.5164
400094,19.2355,72.8468
261141,25.672,79.5244
678007,24.6399,79.2265
591116,15.4795,75.8721
335802,29.6297,74.0534
630562,18.5165,83.2051
642120,16.8364,82.0287
713325,26.6093,79.7984
475002,26.669,78.7629
281301,24.3816,78.7997
792122,24.5227,78.426
508284,15.025,79.2104
683522,10.1296,76.6695
506003,17.9479,78.8348
306307,25.9924,73.8251
403409,15.4198,74.0165
141422,29.9919,76.0743
641665,11.1367,77.3661
796710,23.2628,92.475
370465,23.4192,75.3013
505401,18.0189,78.9522
403729,15.1971,73.9705
148035,30.2174,76.6798
604202,12.2559,79.4172
620017,8.1721,77.5257
583128,12.8551,77.6671
500067,25.4298,75.6779
607109,11.9579,79.6558
450117,22.9272,77.3925
431101,28.679,74.8905
841286,27.2199,79.99
586214,15.0666,76.266
517506,12.003,78.5987
322027,24.5492,77.3629
244701,26.9555,78.3033
370490,23.0523,68.9775
689115,9.3487,76.595
415213,18.5228,73.8535
396145,23.9269,75.3196
261402,27.351,80.4857
841221,25.1214,83.4225
325215,25.5733,76.5826
301409,26.9677,76.3909
792131,27.0217,95.5368
504313,19.7438,77.7781
518380,15.9122,76.27
700153,22.4941,88.4381
482005,23.9563,79.5003
685601,10.8028,77.895
144035,28.152,75.466
733209,20.865,77.7908
614805,10.3141,78.7477
600018,13.0433,80.2528
631301,16.2467,79.9871
485447,25.288,81.9137
401301,19.4608,72.7763
563103,13.1247,77.3171
416206,27.6784,79.6568
847234,25.2813,85.3879
458339,24.2829,74.9902
221303,27.0053,79.5571
209863,26.6697,78.7386
281006,26.5963,79.9684
799143,26.0714,90.4731
802155,26.1938,80.5384
577416,14.0463,75.4598
174028,32.0383,74.8284
638154,10.8256,77.033
670306,12.9184,79.1325
577233,13.554,76.8117
173214,30.9213,77.1427
737113,27.3075,88.1965
828104,24.7517,84.3823
754001,27.8243,79.4791
471408,24.4769,79.3957
848211,24.0996,83.9813
441906,22.667,80.9489
444904,21.686,77.1894
480338,24.0963,78.8561
516268,13.6288,79.2193
271861,27.7333,82.75
811201,25.3756,86.4735
635703,11.62,78.5147
731219,22.4225,84.6339
626131,9.3549,77.7468
713427,24.9875,87.5404
333701,27.9032,75.0976
813110,26.6647,80.8676
571424,13.1896,76.67
342028,26.3837,72.3389
504307,21.19,79.1368
416113,18.721,75.149
752069,20.5574,85.1267
515870,15.6978,77.526
342603,26.6501,73.4206
271129,24.0508,78.041
586204,16.3774,77.6045
574228,15.0712,74.8238
792111,27.8341,95.8779
680101,10.5943,76.0411
574109,9.85,76.9667
741154,22.4853,88.1559
142030,24.9076,79.2453
743289,22.3893,88.4803
581324,14.7654,74.184
144702,29.1257,77.3208
394305,23.9712,77.031
572168,14.0414,76.9393
583213,12.9183,76.689
144507,30.4186,77.9161
457990,22.2554,74.5129
222109,26.7587,89.594
244242,27.7073,79.6541
401504,18.6573,73.4531
734316,27.2681,88.5591
124105,30.596,76.1497
673011,11.1715,75.8061
495116,23.0781,82.2481
515601,14.3533,77.9395
712614,22.9814,87.3825
301026,26.7236,78.1379
673314,11.1333,75.8333
458556,25.9235,76.3376
223103,24.1459,82.1191
604405,13.171,80.0115
301701,23.9247,79.5318
622502,11.1301,78.5981
124108,27.1223,76.3767
275305,30.6349,76.1525
181221,31.709,74.9048
573121,13.7773,76.0267
382308,27.3815,74.8223
518323,14.5377,75.016
583226,20.4128,77.9507
643202,11.3658,76.7586
700125,22.7572,88.4556
364320,21.2938,73.0077
431503,18.5678,77.4468
262907,25.6834,79.0883
533241,16.8534,80.1749
475005,25.503,80.2035
509320,17.2228,78.6625
844121,26.7659,79.6616
743262,21.7032,87.1571
415711,19.1912,75.9584
523114,15.3874,79.3967
442406,18.1943,76.2621
614628,11.8583,78.7822
758019,29.9559,77.1857
627355,9.0421,77.3852
700085,23.0335,86.8803
700131,23.2363,87.2464
403105,15.5026,74.0534
454001,29.3178,75.4483
307019,32.8089,75.5445
225123,27.6109,79.1968
403509,15.58,73.7449
695604,11.7891,75.4591
312619,24.0631,77.278
440037,21.5903,78.7353
583212,13.8778,76.949
533201,16.5787,82.0061
146101,28.8183,75.4952
591225,16.3578,75.609
629001,8.1773,77.4344
785006,25.1231,91.8764
516311,14.9776,78.8922
798627,25.8565,93.4085
123411,25.2153,76.1827
606301,11.5812,78.9374
110044,27.5799,79.51
531028,17.0061,81.4687
600103,13.0728,80.2042
243636,28.4534,77.6981
175009,25.3763,77.4199
783375,23.7494,83.7314
580001,15.4601,75.0078
573135,12.8575,76.49
516215,14.0587,79.2331
123302,31.4335,75.2689
502372,20.1901,83.588
691578,8.8603,76.8019
145029,32.8739,74.695
735305,26.6093,79.7984
400019,19.0333,72.85
509327,17.6242,76.6192
632315,10.4465,78.3536
501505,17.4148,78.5322
534318,17.4757,81.8265
786621,26.1402,79.4289
424105,20.8612,75.4892
571247,12.3879,75.5295
577555,14.0725,76.4214
124103,26.8323,77.8346
678001,10.7744,76.6563
825325,24.5726,83.7701
785692,26.765,94.631
641014,9.8532,78.1553
581303,14.8136,74.1297
456440,23.4173,76.2113
307001,22.9602,73.758
333801,27.7182,75.9343
370427,26.8258,72.9879
585228,16.0033,75.9662
587201,16.0034,76.0459
585306,17.7455,77.5778
768019,21.5083,83.8667
800005,24.1158,83.2948
518593,17.211,78.2291
781380,26.5263,91.962
628905,9.6448,78.628
311201,27.0131,76.2355
476332,25.5055,77.3731
627754,10.4611,77.739
250342,30.192,76.8606
481331,23.042,79.8177
781378,26.139,82.6782
576223,13.878,76.9283
402308,19.0816,73.6771
614403,10.7925,79.2597
306706,25.1941,76.2941
825329,24.5726,83.7701
636101,11.1302,78.6655
271803,27.4552,81.5312
712147,20.7261,86.1179
400607,19.202,72.9725
769005,22.304,84.4204
462023,26.9514,75.7011
364490,21.848,70.9858
614708,11.0752,79.2685
388570,26.3059,74.1959
431209,19.4388,75.9241
636810,12.0728,77.895
641030,10.5733,76.613
623308,10.2565,78.6054
670002,11.8773,75.3712
140701,30.4157,76.5083
800004,25.6152,85.1861
686563,9.6,76.4333
603305,12.2917,79.8487
734214,26.8882,88.1901
465689,22.0667,74.0667
311403,25.7677,75.0427
202280,26.4899,77.8642
682303,19.3115,84.7929
799007,20.1726,86.0071
276141,25.7632,83.8621
624208,10.165,77.8502
413116,24.87,79.1877
441907,21.3609,78.9542
263145,29.05,79.5167
515405,13.8195,77.7657
603002,12.8941,79.9344
630005,10.0661,78.7679
415718,20.1704,74.2359
670646,11.7926,75.9563
700091,21.9056,85.8768
811317,27.0759,79.4368
402113,18.0908,72.9989
630551,9.9205,78.5595
335503,28.0042,75.3602
625534,11.7918,78.6191
700002,22.0181,85.5592
824102,21.293,78.6625
822102,24.0431,84.0687
533346,15.8822,80.4399
160020,31.2453,76.6554
686602,10.8697,77.9632
144518,30.224,76.9174
609703,11.0607,79.2098
841424,27.6376,82.128
501142,16.7983,80.3484
577214,16.0238,77.4699
506005,17.6182,78.6414
690520,9.3504,77.0332
332403,26.6266,76.3861
845427,27.674,79.6877
700018,26.2682,91.3173
700061,24.7621,79.0433
515774,14.9443,77.5934
683520,10.1296,76.6695
441223,19.5391,77.1428
735220,26.2758,88.3964
852220,26.4701,82.2185
387345,25.7072,75.6066
144525,30.4964,76.1548
322255,26.3686,77.1483
400701,19.1167,72.9833
575003,12.5964,76.824
591238,18.9628,74.7538
177001,26.9777,79.4188
614712,11.0622,78.404
465445,25.3275,75.9218
679324,11.3468,76.7504
415106,17.4042,74.256
756135,21.9381,81.547
212109,25.5605,78.5412
360380,21.847,70.6974
325209,25.2484,76.2214
758030,21.7662,83.9585
400096,19.2355,72.8468
742101,24.1047,88.2516
497559,24.6224,81.1183
689614,9.1968,76.8041
341021,27.1723,73.6452
768104,21.289,82.6305
530007,17.6852,83.253
534225,16.7167,81.6667
676317,10.8416,75.9998
632104,11.4902,77.1269
416205,22.9999,75.5255
848130,26.0317,81.0782
621112,10.9239,78.7435
505466,17.726,79.1524
679505,10.0324,78.3393
762021,19.6911,84.0403
751009,22.0593,83.5747
313207,24.8898,75.0586
606808,12.5463,78.1243
583201,15.2695,76.3871
637208,13.7252,78.6896
242220,27.4976,79.7145
680687,11.0584,77.493
622203,10.488,78.9291
625601,10.1213,77.5439
799269,23.6524,92.5869
431204,19.4182,75.3944
515154,16.1602,79.5903
782104,26.0364,92.727
754253,26.2832,90.9845
625526,10.4019,77.8614
854311,25.4786,86.3853
495004,22.7535,79.721
248002,28.1491,78.245
233223,27.1228,81.0271
229308,26.94,79.8023
624613,10.4499,77.552
508278,17.3658,78.5988
506142,17.0163,79.5192
843317,24.9951,85.6508
712424,23.4829,84.9615
423110,19.6168,75.3944
251001,28.3039,76.4969
635116,12.6382,78.5871
388460,24.8943,74.3148
585320,21.8026,77.3642
262555,26.0875,80.4607
785007,21.8952,87.1928
325217,24.9443,76.6592
311001,25.3464,74.6352
844506,26.8172,83.5262
754206,20.3618,85.6729
273006,26.9797,79.8689
410216,19.0498,73.0702
302005,26.9196,75.7878
600011,13.1103,80.2425
413519,19.2151,78.3063
390011,28.7556,75.6373
626202,9.9187,78.39
284003,25.4524,81.4268
365460,21.3025,71.1809
152028,25.7997,78.007
518543,15.1244,78.7361
531151,19.5134,83.4392
600051,13.073,80.0756
638054,11.3625,77.4599
515003,15.7314,79.7494
641021,10.9579,76.9882
332312,26.8907,73.4993
211008,23.3566,86.6989
222203,26.9857,79.1867
382240,23.3929,72.5791
673009,11.549,75.7569
343029,24.8548,74.123
734209,26.9575,88.27
412215,19.0797,74.7874
142049,30.0809,76.1694
614013,14.4906,79.246
484114,23.4483,80.1837
222181,27.7742,81.3738
788099,24.3555,88.1309
585411,19.7569,77.4993
248124,25.8888,75.6157
383434,25.5081,75.0781
577537,14.4729,76.9256
791121,26.1262,90.5092
361280,23.7313,71.1704
283141,26.8914,79.5406
845106,26.4638,84.1772
124111,28.942,76.435
476554,26.5729,78.2664
212654,27.6319,79.692
623536,14.3866,75.9039
370160,23.5399,70.873
431213,19.5315,76.2544
516484,17.6939,78.281
764045,18.321,81.9375
362250,25.8548,73.459
394115,25.0989,77.6168
144416,25.6488,75.5916
326022,25.1915,75.0967
382820,24.7812,75.9407
400097,19.2355,72.8468
571423,12.7854,76.2588
625537,11.1022,77.9929
388440,24.8943,74.3148
683512,10.1632,76.2346
415514,15.436,76.157
805129,28.4679,78.5703
854326,26.8714,83.7851
484336,22.9594,82.3985
796290,24.0982,93.268
225412,24.8432,78.0665
323601,27.4086,75.4832
827011,24.5258,83.1287
752085,21.2359,84.5746
713147,25.7193,81.5127
284136,25.5471,78.7472
682305,19.3115,84.7929
465223,23.3806,76.5983
521246,15.6523,78.998
686019,9.5634,76.528
470442,26.8672,77.1082
515641,14.4932,77.626
609308,10.5135,78.6236
470335,24.4536,77.9063
383421,23.8672,73.5747
781337,29.9393,76.5505
502256,18.3326,77.5666
695506,8.8167,77.6069
384210,28.1265,74.5851
341519,26.0177,74.6461
450991,23.3559,75.1254
686003,11.8333,75.5667
400708,19.151,72.9962
313804,25.5276,77.28
401202,20.1171,73.2565
521301,16.6825,81.6148
673647,11.246,75.9552
577231,13.554,76.8117
712513,22.1997,88.0081
487555,26.6525,79.382
281205,27.8475,78.4644
721634,25.1726,83.5061
826004,26.8569,79.1277
403711,15.3984,73.8422
311603,25.4491,75.1993
581101,14.7968,75.617
533103,17.5694,82.2309
581335,18.9628,74.7538
632106,11.2456,77.2386
206002,23.9561,79.6628
507115,16.8641,80.5027
501121,17.4846,78.0303
635806,12.6589,79.2717
483119,25.0746,77.8276
713363,22.6471,88.4438
845401,23.739,84.4153
277501,27.197,79.9661
450119,21.6188,76.7397
700064,24.7621,79.0433
607807,12.25,79.5167
344012,25.5765,76.1686
799046,22.361,87.6112
743125,22.85,88.3833
413624,17.9614,75.889
627802,8.9303,77.2695
481880,25.0582,78.7253
273211,27.0216,79.5093
765013,24.4108,74.9296
587120,16.4775,75.3694
172101,30.8349,76.7909
623402,9.7584,78.9427
682509,10.5669,72.642
825315,25.3927,84.3884
389260,24.0598,75.0755
586108,16.7099,76.3595
591104,15.0002,75.417
144802,27.562,79.5632
832107,24.3158,81.1638
627603,8.263,77.856
614717,11.0622,78.404
508205,15.231,74.0537
754035,21.7248,85.8589
495224,21.0667,81.2833
249410,27.9935,78.9011
679308,11.1609,76.1042
786182,27.2609,95.778
175027,27.2373,76.6224
396060,20.0168,73.8797
412312,19.9344,77.2334
624206,11.7797,78.5722
505402,18.8394,79.7454
679522,10.7544,76.3488
531173,16.485,77.7157
614615,10.4683,79.2834
228142,14.2111,75.3428
171206,27.4687,79.8523
754245,32.9656,74.7831
581210,14.4808,76.0794
494010,23.3833,79.2414
673502,12.4214,77.137
829202,25.1096,82.2939
244504,34.3417,74.375
680102,10.5943,76.0411
441902,21.8359,78.3988
847238,27.535,79.6161
473793,23.3434,77.4447
263152,27.0381,79.3444
390002,22.3152,73.1818
711225,21.7833,83.9333
636904,12.5306,78.9293
682506,10.5669,72.642
442604,19.8333,79.9833
577111,13.2452,75.6538
246763,29.0252,78.1495
518003,13.5582,78.9992
391240,25.0428,76.1
816110,24.8523,86.3811
761121,20.0989,84.9818
794105,25.956,89.392
148017,26.962,79.0324
493661,21.973,82.3371
572223,13.5403,76.9102
600087,13.0697,80.252
679577,10.767,75.9252
712405,24.5311,83.4346
630311,10.0943,78.8049
768119,20.7904,84.9811
691559,8.8603,76.8019
416418,16.9232,74.8403
587205,16.4337,75.426
803213,24.4141,83.9831
231306,27.0427,79.4724
445201,20.3448,77.9165
614901,11.2103,78.3285
271124,24.044,76.5078
587155,13.1384,78.0047
504231,19.027,79.4381
142035,28.2591,78.5028
759019,22.4141,87.4288
277203,29.0621,79.8984
799251,23.2582,87.98
711111,22.6344,88.2719
472001,25.7978,78.5878
454773,22.2132,76.0243
824232,25.176,80.5929
712501,22.0058,85.6258
246162,27.7984,76.1595
507129,17.6051,80.8604
431004,20.2798,75.6408
232339,26.306,79.4759
403526,15.6517,73.736
784027,26.4992,91.3253
560107,13.1791,77.0942
802119,25.5521,84.1506
172034,24.9074,79.3598
501158,17.3242,78.173
635111,12.3085,78.203
713514,24.0179,77.7473
700126,22.4625,87.0369
721446,24.3301,84.329
202121,25.6487,77.3659
263149,28.0258,78.5699
509210,18.8485,75.1968
209402,27.2257,80.1827
496450,21.763,78.6135
231226,24.6847,80.8278
591234,17.4644,75.6739
757030,22.2272,86.5818
562130,13.9288,77.0614
636502,11.6978,77.873
175015,29.764,75.1525
713346,24.7901,83.92
422112,19.5743,74.5064
243720,27.4119,79.1833
331505,28.6521,74.6379
506355,16.9498,77.0117
581401,17.9755,77.7755
